Accession,Binds,Source,Binds_prob,Binds_predicted
ATG84910,1,Train,0.9489626723254116,1
QJF53977,0,Train,3.709632933615353e-06,0
QKV43811,0,Train,0.0001776833620614271,0
AKJ22019,0,Train,9.193140127188768e-05,0
AVI57403,0,Train,0.0005929131201668723,0
ASU45818,1,Train,0.9455288786194007,1
ACN89723,0,Train,0.0019164253865949805,0
YP_003767,1,Train,0.99340320503763,1
AKJ21773,0,Train,0.00025822252105034025,0
ASO96550,0,Train,0.0023108630526530705,0
QKV43721,0,Train,0.0001436883236727169,0
AY278489,1,Train,0.999614983316489,1
AY545919,1,Train,0.9996079303183198,1
QBP84704,1,Train,0.998690006368503,1
AVR40344,1,Train,0.994312703511222,1
AYR18493,0,Train,0.0009502801087656709,0
AID57063,0,Train,0.0001102621527211988,0
AHI48550,1,Train,0.9381902091597172,1
AJP67414,0,Train,9.633213771792636e-05,0
AKJ21767,0,Train,0.0001313422401675193,0
AHY04230,0,Train,0.00014286881584616175,0
ANY27031,0,Train,0.0003835220132879716,0
ATG84756,1,Train,0.948670467674807,1
AID56727,0,Train,0.0001977189062665711,0
AGT51551,1,Train,0.9166927759387635,1
QCX35167,0,Train,0.0011148730384220173,0
QBO24651,0,Train,0.0002499507301057652,0
QCQ19798,0,Train,0.0003588747913412722,0
QEE80059,0,Train,0.0007501067160302935,0
ACN71196,0,Train,0.0004781138327933653,0
AY687365,1,Train,0.9996753350168003,1
AIV41909,1,Train,0.9973974549609206,1
QDF43800,0,Train,0.0020824912413237038,0
ATG84855,1,Train,0.9518770913770099,1
QED88033,1,Train,0.9937082870111366,1
DQ412594,1,Train,0.9995706742512875,1
AKM76239,1,Train,0.9409623361328785,1
QNC49740,0,Train,0.00011060329508818426,0
ARC95203,0,Train,0.014301082368711287,0
FJ882950,1,Train,0.9997236116376012,1
AY545915,1,Train,0.9996494112108207,1
AKS50222,0,Train,0.00015011090360973016,0
AVU05452,0,Train,0.0006692470611821958,0
AXN92260,1,Train,0.9323569931167073,1
ALA50080,1,Train,0.8242153763011272,1
AKJ21725,0,Train,0.00021099904772342766,0
ANF29272,1,Train,0.9557795712087217,1
AIV41897,1,Train,0.9293982481973526,1
AKJ22133,0,Train,0.00010841796133929664,0
AXX83309,1,Train,0.972451015069734,1
YP_009019182,0,Train,9.689704833179546e-06,0
AY278490,1,Train,0.9996424583387765,1
APG30998,0,Train,0.0002678635962133143,0
AIV41891,1,Train,0.9977469950750905,1
ASU45807,1,Train,0.9397065578437993,1
AOS89611,0,Train,0.00023170215111180457,0
AFU35753,0,Train,8.336985097870307e-05,0
AJO26983,0,Train,2.3108354877501087e-06,0
AMZ01557,0,Train,0.0016985092117276042,0
ANA67917,0,Train,0.0001159474490317084,0
ARK08627,1,Train,0.9879810296454203,1
AMD11230,0,Train,5.549156741812293e-06,0
AKJ21821,0,Train,0.00016414340654298664,0
AVU05340,0,Train,0.00011609346522816606,0
AID56937,0,Train,0.00021960298418630963,0
AHN10812,1,Train,0.930140249325753,1
AUM60024,0,Train,0.06236620920501645,0
QMU85417,0,Train,0.002256913525180656,0
AKN24830,1,Train,0.9294526806228798,1
AGT51366,1,Train,0.9897371500336847,1
ALA50151,1,Train,0.9920141497788604,1
AKA65829,0,Train,0.0007349062990653508,0
ASB16887,0,Train,1.9638598363668917e-05,0
YP_008439202,0,Train,0.0024109951121244295,0
AIZ48760,1,Train,0.9404348574455493,1
AGV08584,1,Train,0.9521505498955898,1
QKV43745,0,Train,0.00022654751571536344,0
QCC26581,0,Train,0.00012703422380018026,0
ANA67913,0,Train,0.00016210708509151926,0
QHA24703,0,Train,0.00010680244320588531,0
ADC35472,0,Train,1.0190786866883389e-05,0
ABD75545,1,Train,0.9474883613272209,1
QBM11748,0,Train,0.6034534220910471,1
AY394997,1,Train,0.9996073032158406,1
AY707461,1,Train,0.9997138536220384,1
ADL71476,0,Train,3.895406897039925e-06,0
AQN78776,1,Train,0.9979601807657524,1
ASY91956,0,Train,0.0002532119538117761,0
QOU08574,1,Train,0.951053606900824,1
QKV43805,0,Train,0.00019299556987141555,0
AFW98998,0,Train,0.000609383672215019,0
AFB74178,0,Train,0.000471122172509714,0
ATN37888,0,Train,0.0036321514736475376,0
QKV43793,0,Train,0.00016148594877715794,0
AXX83369,1,Train,0.9718803970774715,1
AJP67408,0,Train,0.00034483317791214043,0
AOM53008,0,Train,0.002003431818266395,0
AXX83351,1,Train,0.9659630972857287,1
ALA49671,1,Train,0.9641759509258313,1
AXX83327,1,Train,0.9727162224346431,1
ASU90142,1,Train,0.9604187566171544,1
AMN88686,1,Train,0.9882531922111559,1
ANI69835,1,Train,0.9738931242549348,1
AY687370,1,Train,0.9996131652515003,1
AIV41819,1,Train,0.9983610946483849,1
AMD11124,0,Train,0.0001125895846517861,0
QGQ60276,0,Train,0.0002254291763042907,0
QKX95789,0,Train,9.608121832900604e-06,0
AKJ21857,0,Train,0.00021490151823495143,0
DQ412614,1,Train,0.9995210588530589,1
ALA49957,1,Train,0.9645380333196493,1
YP_009513010,0,Train,0.038609754788897596,0
ADL71446,0,Train,9.328143222795444e-06,0
AVZ61129,0,Train,0.09774400619353944,0
AY394988,1,Train,0.9996150846348474,1
AY687360,1,Train,0.9997458006611992,1
ARJ54146,0,Train,0.00020930956938201351,0
MT799523,1,Train,0.904548719380654,1
AVI15011,0,Train,0.18328268303837722,0
AEN19366,1,Train,0.9980847397544697,1
QCQ19936,0,Train,0.00047671744021525025,0
AKH45326,0,Train,0.00022850253114197773,0
AY686863,1,Train,0.9996068166975468,1
AVU05445,0,Train,0.00038332245364420614,0
YP_173238,1,Train,0.9900159409743694,1
QGQ60330,0,Train,0.0002277738158399909,0
AST13215,0,Train,0.0009380132378315932,0
AVK78141,0,Train,0.00011560169327121337,0
ABP87990,0,Train,0.10920134558622652,0
AJP67450,0,Train,0.00024459346917569583,0
AXN92228,1,Train,0.9517666915749621,1
ABP38279,0,Train,0.0878951647736127,0
AZL47198,0,Train,0.00042310691905496155,0
AOC38021,0,Train,0.0006550328995693066,0
AKJ21953,0,Train,0.00013361459634643805,0
ASL68941,1,Train,0.8070708672542874,1
AYR18481,0,Train,0.0026570210689920784,0
ACT10916,0,Train,1.4059835098025847e-05,0
QAS69029,0,Train,3.1524940617627238e-06,0
ALA50144,1,Train,0.9934728989981041,1
AFX81108,0,Train,4.080804079597576e-05,0
QBR98161,0,Train,6.089967327387501e-05,0
QHB92364,0,Train,0.000388278532976483,0
QOE44934,0,Train,0.0002837115863685975,0
FJ882940,1,Train,0.9996299420433237,1
AFD97607,0,Train,0.0019809450210782156,0
AGN29320,0,Train,0.001766880493301965,0
AWM11480,0,Train,0.00023699569260848724,0
AFD98785,1,Train,0.9844200202684513,1
QCO95398,0,Train,0.00013105909574406358,0
AQW35013,0,Train,0.0005552541859634427,0
AXX83297,1,Train,0.9767907031963826,1
AVU05431,0,Train,0.0002659190566899589,0
QNC49746,0,Train,0.00012340957372040324,0
AGT17749,0,Train,0.002105225500131304,0
AKJ21743,0,Train,0.0001387586013303392,0
AGT21360,1,Train,0.9968265634187545,1
AGV08492,1,Train,0.9565794717498333,1
AIX09799,1,Train,0.9983573086231835,1
QCC26595,0,Train,0.00013012095771896664,0
GU553363,1,Train,0.9994780417930257,1
KY417143,0,Train,0.01170356301847597,0
QDF43790,0,Train,0.0015080565120027497,0
ARB07438,1,Train,0.9221613337264744,1
ATG84833,1,Train,0.9286037272144118,1
QCQ19960,0,Train,0.0009770055442084933,0
ASU62488,0,Train,2.055290834069613e-05,0
QCQ19966,0,Train,0.0009012044203007417,0
QGQ60324,0,Train,0.00018399887040598483,0
ADL71497,0,Train,6.677324424124952e-05,0
AGT51412,1,Train,0.9279162143872405,1
ABN10919,0,Train,0.0069337046083510654,0
ALA49451,1,Train,0.9554424779988371,1
AVM80466,0,Train,3.110111169463912e-06,0
APX42137,0,Train,0.0002925644397299049,0
AQW35007,0,Train,0.0002458820204482034,0
AVU05417,0,Train,0.00017084255471601966,0
AIV41849,1,Train,0.9744978249370001,1
APX55523,0,Train,0.00019355055113449236,0
ARE29979,1,Train,0.9802923929308576,1
NP_150077,0,Train,0.10485679480047955,0
KC881005,1,Train,0.7795842320906466,1
AUF40275,0,Train,0.09752115883406548,0
AID56955,0,Train,9.18569135328559e-05,0
QKV43787,0,Train,0.0003292197954149161,0
ARK08661,1,Train,0.9950958107967262,1
AXN73514,1,Train,0.9448105301070002,1
AFP36389,0,Train,9.972609278990045e-05,0
APX55547,0,Train,0.0002646262347691489,0
AJO27003,0,Train,1.9579806479032407e-06,0
QHA24687,0,Train,0.020078253089977124,0
AVU05396,0,Train,8.232668753919461e-05,0
AKJ22115,0,Train,0.00019728796333381992,0
QCQ19900,0,Train,3.572282749628296e-05,0
ATN39872,1,Train,0.995677150890661,1
ARC95219,0,Train,0.032643815769280785,0
ASU89966,1,Train,0.9449929539482218,1
AHF20045,0,Train,0.00014630370078461336,0
AGT51700,1,Train,0.9959961855128575,1
AMD11175,0,Train,5.071385528333144e-06,0
AVK87417,1,Train,0.9549855209787528,1
ASU90241,1,Train,0.9742372076745744,1
ASU90340,1,Train,0.9555784188975899,1
KJ473815,0,Train,0.008303178664896943,0
ANY27037,0,Train,0.00078331317976023,0
QCQ20074,0,Train,0.0028044661999078674,0
QGQ60216,0,Train,0.0001795394683238465,0
ABD75529,1,Train,0.9878094726481996,1
AID56709,0,Train,0.00020935129925682275,0
ADM33558,0,Train,0.0005237754492377477,0
AJC98127,1,Train,0.9049073318186067,1
AZL47216,0,Train,0.0002931495220565215,0
EU371563,1,Train,0.9994271841390038,1
QHA24696,0,Train,0.07151465636067804,0
ACT10970,0,Train,7.272840746589274e-05,0
AYN64561,1,Train,0.9495250624369699,1
ATG84723,1,Train,0.9411662165560147,1
ANI69889,1,Train,0.8077975895543574,1
QGQ60228,0,Train,0.00017703610107872326,0
ALM09370,0,Train,0.0003235800103902842,0
AKP80631,0,Train,0.00033395328567714183,0
QCO95410,0,Train,7.769200648108448e-05,0
NC_014470,0,Train,0.2923549790910267,0
QBP84740,1,Train,0.9988018545054552,1
AHI48528,1,Train,0.957087758990589,1
AIV41777,1,Train,0.8924569413671825,1
DQ412619,1,Train,0.9904819960402387,1
AFB74177,0,Train,0.0002510829100106376,0
ABD75617,1,Train,0.9488028848259056,1
AH013708,1,Train,0.9874491889690541,1
ADO39817,0,Train,6.285419872643588e-06,0
AXX83333,1,Train,0.9968652747638307,1
AVN89291,0,Train,0.6940924707795962,1
ALA50130,1,Train,0.9923011903363289,1
AYR18679,0,Train,0.006540347964656939,0
AFU92113,0,Train,0.0008734688007752748,0
APF29061,1,Train,0.9870453796332516,1
AKJ22193,0,Train,0.00015971759018891134,0
AZS18878,0,Train,0.0020874268284478657,0
AQZ41296,1,Train,0.9341979417136361,1
AY559090,1,Train,0.9178125527778037,1
AID56793,0,Train,0.0001626517986610178,0
ANI85788,0,Train,7.366273806279214e-05,0
AKJ21863,0,Train,0.00029770413346147514,0
ATP16757,1,Train,0.9072484065790511,1
QOE77277,0,Train,0.0002825997700516595,0
QGA70692,0,Train,0.0796461909796154,0
ANI85764,0,Train,0.0002514033667268235,0
ANI85728,0,Train,0.00014020828281131428,0
QCO95404,0,Train,6.59900586143649e-05,0
AMD11208,0,Train,8.934916209923e-06,0
APD51499,1,Train,0.5758165440929562,1
AHB33326,1,Train,0.9499217031058276,1
AKJ22001,0,Train,0.00018640559394049352,0
ASW30994,0,Train,0.001997486930008189,0
AID56925,0,Train,0.00019010348265334408,0
ARB07425,1,Train,0.9931702345915613,1
QOE77287,0,Train,9.239057333858725e-05,0
FJ588686,0,Train,0.020543425002551147,0
AMK59677,1,Train,0.8833592950490505,1
ASU90549,1,Train,0.9515044600602705,1
AFU35751,0,Train,0.00014581195308594833,0
DQ412609,1,Train,0.9996394814134851,1
AY394999,1,Train,0.9996123089877775,1
YP_009199242,0,Train,0.0012703268606378377,0
AKJ22205,0,Train,6.893090456181681e-05,0
ACJ66977,0,Train,0.09861272097498741,0
AKV62619,0,Train,0.00010082540951911133,0
AY687372,1,Train,0.9997207462128828,1
AIX09807,1,Train,0.9982957979693334,1
AY278554,1,Train,0.9996544797363098,1
QGJ03659,0,Train,0.0006277943488099797,0
AID56763,0,Train,0.00024577487710700046,0
AGZ84526,0,Train,0.0004081134679427877,0
QED88026,1,Train,0.9811238036552415,1
AKR05184,0,Train,0.0001280021536749865,0
ASU90197,1,Train,0.9320240010745936,1
MK211374,0,Train,0.03872799541407877,0
KF294457,0,Train,0.008338262389863783,0
AVN88332,0,Train,0.06708183622141047,0
AGT51680,1,Train,0.8902680140539037,1
ANI85776,0,Train,0.00024750617341672075,0
AJO26993,0,Train,1.9533432119063144e-06,0
ALA50137,1,Train,0.9920189810850417,1
AY394987,1,Train,0.9996238033224758,1
QCQ19852,0,Train,0.0001946655689543305,0
AJD81440,1,Train,0.940094197236265,1
QKV43763,0,Train,0.00016387734306604244,0
QCC26588,0,Train,0.00010830164071900843,0
FJ882941,1,Train,0.9996239601756562,1
ARE30017,1,Train,0.9987865703112705,1
ASU89944,1,Train,0.9662177462130398,1
AYR18505,0,Train,0.0008756688711226514,0
AAL57308,0,Train,0.20607923684878054,0
AID56721,0,Train,7.508014057689173e-05,0
AFE85969,0,Train,0.0022507855756877964,0
ALL27308,0,Train,0.00047220626697156044,0
ALM09359,0,Train,0.00021102117396843472,0
AY687359,1,Train,0.9996477930746889,1
ALP06210,0,Train,0.00020958703280209536,0
QBM11737,0,Train,0.604226372052378,1
AY687361,1,Train,0.9995701754953352,1
KY417152,1,Train,0.9751788343218318,1
AID56679,0,Train,0.00016516776680834623,0
AYR18585,0,Train,0.0076136626918960155,0
QDE12097,0,Train,3.6191070315442644e-06,0
QEJ82215,1,Train,0.9126270689065984,1
AGT51324,1,Train,0.9852179752225323,1
ANJ04974,0,Train,0.10040355103967114,0
ACT10876,0,Train,2.8178772034631345e-06,0
AID56895,0,Train,0.0001764077951473902,0
AVR40342,1,Train,0.9975663460194917,1
DQ071615,0,Train,0.00475182801099133,0
AY429077,1,Train,0.9996407618726503,1
AKS50238,0,Train,0.00014714968030025914,0
QCQ20002,0,Train,0.0005763362621447577,0
APD51507,1,Train,0.7340785050912632,1
AID57057,0,Train,0.0001922066138414568,0
AIV41903,1,Train,0.9981155967715677,1
AWU59321,1,Train,0.9600100755009726,1
ALA49374,1,Train,0.9316879676047924,1
AGV08390,1,Train,0.9409771949389499,1
AY394992,1,Train,0.9995168593474305,1
ANA67916,0,Train,0.00031024041190443464,0
YP_009328935,0,Train,0.0009485728519469427,0
ART85697,0,Train,0.00020418635347099954,0
AFO11517,0,Train,0.021381400137532543,0
YP_009273005,0,Train,0.000361345204878346,0
ACT10865,0,Train,2.7753905756067445e-06,0
QMT62928,0,Train,0.0005520541226400256,0
DQ514530,1,Train,0.9996878591323687,1
QGV13484,0,Train,0.6397125313459566,1
YP_001718612,0,Train,0.0001720333783455414,0
AVZ61109,0,Train,0.13946511023218253,0
ALA49649,1,Train,0.9439736902329658,1
KY417145,0,Train,0.0007756981127297608,0
AGV08379,1,Train,0.9463573168695397,1
AXK47358,0,Train,0.0001324586432939666,0
QFG01688,0,Train,0.0024290386678866844,0
QBF80598,1,Train,0.9453654531094356,1
ARM65496,0,Train,0.00018059350832516256,0
QCQ20056,0,Train,0.0006990237854333332,0
AXG21654,1,Train,0.9555976928960034,1
AY394977,1,Train,0.9994436162047157,1
QGW51920,1,Train,0.9295927303220176,1
ACN89696,0,Train,3.337243324241182e-05,0
AWV57048,0,Train,0.00021493088519046607,0
MT799524,1,Train,0.9140577450898929,1
AOM53015,0,Train,0.0023197738654902812,0
AKJ21845,0,Train,0.0001781891665469345,0
AJC98135,1,Train,0.9391056069105425,1
AWM11486,0,Train,0.0006329151054285253,0
AFR79250,1,Train,0.9948265456623366,1
ACJ66990,0,Train,0.1541962241144837,0
QCW07226,0,Train,0.00014545379463864447,0
AFP23843,0,Train,0.0005008617151734592,0
QBF80611,1,Train,0.9342343034535349,1
AIR95864,0,Train,0.0002456723609882473,0
AYR18616,0,Train,0.12921675198798005,0
AYR18436,0,Train,0.0005793364839376567,0
ASU90186,1,Train,0.9471156524801176,1
ARK08642,1,Train,0.9904174518197328,1
QCQ19942,0,Train,0.0011038075690642025,0
AIE15935,0,Train,0.00011368059433481852,0
AFU35750,0,Train,8.959309816396915e-05,0
ARM65490,0,Train,0.00044294670797269734,0
AWH65921,0,Train,0.04758231866673622,0
ABP38236,0,Train,0.11769540999414213,0
ALM09364,0,Train,0.0003265938368165157,0
AQN78664,1,Train,0.9990689205763406,1
QBA57545,0,Train,0.0001701090315075249,0
ARD05999,0,Train,0.2643095417508719,0
ATG84745,1,Train,0.9359106942234573,1
QJY77978,1,Train,0.9895160456597782,1
AYR18599,0,Train,0.3338850361864405,0
ALA50067,1,Train,0.9441438748904639,1
AVN89376,0,Train,0.6713995364627401,1
ANC68207,0,Train,0.0002580087194637362,0
ASU90329,1,Train,0.9566285443057518,1
AY279354,1,Train,0.9996590733493294,1
AXX83381,1,Train,0.995387484766392,1
ASL24654,0,Train,0.0001523812289976017,0
AY559091,1,Train,0.999784336703022,1
ABG89306,0,Train,0.00033668927482229593,0
QCQ19972,0,Train,0.0009037562939989637,0
ANI69824,1,Train,0.9498494235000988,1
ATG31094,0,Train,8.704479699943989e-05,0
ALM09382,0,Train,0.00025443360181225957,0
ARK08651,1,Train,0.9943175149689851,1
QNS31084,0,Train,9.434863386073595e-05,0
AFC98504,0,Train,9.32944997980491e-05,0
KY417146,1,Train,0.9828457020395934,1
ATG84888,1,Train,0.9548916759497478,1
QCB65306,0,Train,0.0004149112381137281,0
AYR18531,0,Train,0.004628571857878649,0
AZF86118,0,Train,0.05340782654046757,0
MK211378,0,Train,0.011629992317019408,0
AID66720,0,Train,0.00015973181571365407,0
AY310120,1,Train,0.9994478730346642,1
ALW82691,1,Train,0.9537989279680908,1
AVU05410,0,Train,0.00019296106346808483,0
ASY04643,0,Train,0.00012163782167702749,0
AKJ22049,0,Train,0.0001509231153216675,0
ANA67923,0,Train,0.00012500681050372809,0
QBA57558,0,Train,0.00043502450636963915,0
AID56673,0,Train,0.0002117591204207992,0
ARU07594,1,Train,0.991202157248378,1
YP_009389425,0,Train,4.524577923238508e-05,0
AY278487,1,Train,0.9996695717154359,1
AIA62352,0,Train,0.7148777559482801,1
ANA67919,0,Train,0.00020782721096631023,0
ALA49341,1,Train,0.948231881028358,1
QDY92481,0,Train,0.00010979723659919291,0
ARQ03269,0,Train,0.0002502321803683099,0
ABG89335,0,Train,0.0005120665827323774,0
AKJ21887,0,Train,9.716513365708613e-05,0
ANA67915,0,Train,0.00013009521259965047,0
AFE85962,0,Train,0.0006697144641588271,0
AFU35754,0,Train,0.00019443206403437876,0
AYV64549,1,Train,0.9393685422545885,1
AGY29650,0,Train,0.016337755524687497,0
QBF80521,1,Train,0.9451824361356176,1
ALB08246,1,Train,0.9547621687518598,1
ABN10866,1,Train,0.8003384049594126,1
FJ882944,1,Train,0.999683560591573,1
AXK47352,0,Train,0.0010193796832150429,0
AY394979,1,Train,0.9995668591872782,1
AKJ21905,0,Train,0.00018084393710020966,0
