Accession,Binds,Source,Binds_prob,Binds_predicted
AJP67426,0,Train,0.00013595686328784725,0
AVV61900,1,Train,0.9347732178862844,1
AIV41795,1,Train,0.9035886664187514,1
QKN89963,0,Train,0.0034513330647895704,0
AGT51610,1,Train,0.9336033859862769,1
AGT51600,1,Train,0.9939191587838488,1
KU973692,0,Train,0.003187302914418966,0
AWH65888,1,Train,0.6494020607922123,1
DQ412606,1,Train,0.9351544277157349,1
AY687362,1,Train,0.9625908813495923,1
AJP67444,0,Train,0.001685283445186428,0
ACT10887,0,Train,1.354676330423685e-05,0
AKJ85723,0,Train,0.0005307918894785531,0
ACJ35486,1,Train,0.30942391419290816,0
AKJ21749,0,Train,0.00024295396608280015,0
KC881006,1,Train,0.9358332347952123,1
DQ412615,1,Train,0.9488101110484918,1
QDZ36662,0,Train,9.31601359800408e-05,0
AFD98827,1,Train,0.9881964779871036,1
ARE29990,1,Train,0.9980365334673585,1
AGT51380,1,Train,0.996238342854659,1
AY648300,1,Train,0.9516854906804493,1
ANI85782,0,Train,0.00020436971762328277,0
AKJ22091,0,Train,0.00015368768498282728,0
QBA57552,0,Train,0.0002072099614897824,0
AYR18467,0,Train,0.00020447342275016874,0
AZL47234,0,Train,0.00010332195977260957,0
QJY77954,1,Train,0.9908933056389628,1
QEG03748,1,Train,0.9917793699599579,1
MT040333,1,Train,0.9513517529415451,1
QBO24657,0,Train,0.00028352794292523344,0
QFP92265,0,Train,3.2909000481511735e-05,0
AEK25511,0,Train,9.20432208780418e-06,0
ALA49396,1,Train,0.9476120319138843,1
AID56865,0,Train,0.00031341250339124205,0
ASA40103,0,Train,0.00028353786666745535,0
QCQ19912,0,Train,0.0005212139479430759,0
AYR18513,0,Train,0.00015513470326315346,0
AHA38146,0,Train,0.0003064614245629738,0
AGT51570,1,Train,0.9947863309956411,1
AXX83345,1,Train,0.9974936442928628,1
AY613947,1,Train,0.9724124689276262,1
AID56751,0,Train,0.00010665997418421603,0
ABP38313,0,Train,0.3018468982901896,0
ATG84701,1,Train,0.9501445396833846,1
AKH45338,0,Train,0.0002606162725995521,0
FJ882963,1,Train,0.9614969777186705,1
ANA67918,0,Train,0.0004977445135041811,0
ACT10937,0,Train,3.021309314005684e-05,0
QEG03767,1,Train,0.9929055479523203,1
QHA24665,0,Train,0.2597580143688681,0
ASY91957,0,Train,0.00047100145741045356,0
FJ882931,1,Train,0.9597036295815601,1
AMD11130,0,Train,2.128200996183458e-05,0
QDF43840,0,Train,0.0002507441800907517,0
AKJ21791,0,Train,0.00034487983907796686,0
QCQ19996,0,Train,0.00043169980676114087,0
QFG01706,0,Train,0.000582097929050092,0
AGT51481,1,Train,0.9906180459593847,1
AZP03043,0,Train,0.0003287381521201836,0
YP_009824974,0,Train,0.00015894214113493953,0
ABC70719,1,Train,0.9805360674552469,1
YP_001039971,0,Train,0.030146193352179287,0
QEY10649,1,Train,0.5746554182162226,1
QKV43751,0,Train,0.00011561542795064094,0
AQN78672,1,Train,0.9971975452288846,1
AY559097,1,Train,0.9667505223748193,1
AID56901,0,Train,0.00026856407471887264,0
AID57021,0,Train,0.00030132342059125745,0
AY394986,1,Train,0.9524696096264318,1
ANI85794,0,Train,0.00022972342470823238,0
AGG55745,0,Train,0.0003047163910241178,0
AFX81098,0,Train,5.456720455250595e-08,0
MG772933,0,Train,0.149983872725281,0
QEG03785,1,Train,0.9979279422197017,1
ARE30008,1,Train,0.9986772062090871,1
ARK08679,1,Train,0.997101768719385,1
QJY77946,1,Train,0.9912466463500014,1
AHA38132,0,Train,0.00027211659660413316,0
QCI31480,1,Train,0.9415148873745469,1
AMD11219,0,Train,3.309222276960077e-05,0
ASU90527,1,Train,0.9254627604038576,1
AHY21469,1,Train,0.8924918323597238,1
QBF80554,1,Train,0.9508818749082606,1
EU371564,1,Train,0.9163886288225391,1
ANA67908,0,Train,0.0003115288173049266,0
AMC39584,0,Train,0.00024870906786129173,0
AMB66488,0,Train,5.586709970355813e-07,0
QKV43829,0,Train,0.00013837588705020777,0
QEY10657,1,Train,0.6438624488173885,1
AIV41987,1,Train,0.9983151863483523,1
AGT51650,1,Train,0.9973316146540163,1
ASU90802,1,Train,0.9471514011566015,1
QKF94914,0,Train,0.0002582529885808432,0
MT072864,1,Train,0.9648254575110222,1
AKJ22085,0,Train,0.00026526966644402345,0
AGW27863,1,Train,0.9873018248573254,1
AID56703,0,Train,0.0005055954773126825,0
AFU92095,0,Train,0.00012744356356317693,0
AFH55121,0,Train,4.61301524184597e-06,0
AY687355,1,Train,0.9646283248040833,1
AY572038,1,Train,0.9674008005132503,1
AVU05361,0,Train,0.00045832522889564407,0
ACT11019,0,Train,0.15970933014229538,0
AFD98820,1,Train,0.9854794508185365,1
APX42119,0,Train,0.000457874943618689,0
AIA62271,0,Train,0.001170622519108446,0
ANC28667,1,Train,0.9518281261771002,1
KJ473811,0,Train,0.005631528863678722,0
QCO95416,0,Train,0.00022052905373632598,0
AY613952,1,Train,0.9634083720776737,1
ATG84910,1,Train,0.9348601739925027,1
QJF53977,0,Train,0.003687176377939588,0
QKV43811,0,Train,0.00021493828501300728,0
AKJ22019,0,Train,0.00025466166975624086,0
AVI57403,0,Train,0.004928653725492068,0
ASU45818,1,Train,0.9488700369260737,1
ACN89723,0,Train,0.0011279799374337394,0
YP_003767,1,Train,0.9914619070791819,1
AKJ21773,0,Train,0.00033003305250218357,0
ASO96550,0,Train,0.0005288295342178576,0
QKV43721,0,Train,8.726764306006691e-05,0
AY278489,1,Train,0.970476995239307,1
AY545919,1,Train,0.9637965373404498,1
QBP84704,1,Train,0.9986388320798264,1
AVR40344,1,Train,0.9971111402035707,1
AYR18493,0,Train,0.0003009839574124547,0
AID57063,0,Train,0.00023014497407581095,0
AHI48550,1,Train,0.9335438391467049,1
AJP67414,0,Train,0.00017762890381436367,0
AKJ21767,0,Train,0.00028226240873335795,0
AHY04230,0,Train,0.0002983407740347305,0
ANY27031,0,Train,0.00024973877095497537,0
ATG84756,1,Train,0.94507251761634,1
AID56727,0,Train,0.00031750062040886124,0
AGT51551,1,Train,0.9353795677569282,1
QCX35167,0,Train,0.0048594150488687005,0
QBO24651,0,Train,0.0001074365690748471,0
QCQ19798,0,Train,0.0005768333196001805,0
QEE80059,0,Train,0.0006943078975843764,0
ACN71196,0,Train,1.7866174762234257e-06,0
AY687365,1,Train,0.971961447747155,1
AIV41909,1,Train,0.997729995795675,1
QDF43800,0,Train,0.00019666157181998683,0
ATG84855,1,Train,0.9591084702548536,1
QED88033,1,Train,0.9957547223454812,1
DQ412594,1,Train,0.9517860063338998,1
AKM76239,1,Train,0.9444239149392036,1
QNC49740,0,Train,0.0001365907154970289,0
ARC95203,0,Train,0.0462754390815658,0
FJ882950,1,Train,0.9655304177758306,1
AY545915,1,Train,0.9766933989123657,1
AKS50222,0,Train,0.00028075956312053756,0
AVU05452,0,Train,0.0009572228126421374,0
AXN92260,1,Train,0.924427396852658,1
ALA50080,1,Train,0.715342515962713,1
AKJ21725,0,Train,0.0003072442217398162,0
ANF29272,1,Train,0.9239043960676224,1
AIV41897,1,Train,0.9277445859571299,1
AKJ22133,0,Train,0.00023252244686198598,0
AXX83309,1,Train,0.9510367840644058,1
YP_009019182,0,Train,4.11282568900922e-05,0
AY278490,1,Train,0.952897849453172,1
APG30998,0,Train,0.00024596411839738477,0
AIV41891,1,Train,0.9963669042496679,1
ASU45807,1,Train,0.9315708373427992,1
AOS89611,0,Train,0.0001253048989209618,0
AFU35753,0,Train,0.00011558376465212949,0
AJO26983,0,Train,7.487377366776557e-05,0
AMZ01557,0,Train,0.0009849777700513891,0
ANA67917,0,Train,0.00019041923077256276,0
ARK08627,1,Train,0.9892269327496673,1
AMD11230,0,Train,3.4633566259936394e-05,0
AKJ21821,0,Train,0.00036216657676269417,0
AVU05340,0,Train,0.00037729614406746174,0
AID56937,0,Train,0.00028158660107904256,0
AHN10812,1,Train,0.9252363657344483,1
AUM60024,0,Train,0.13108052280351448,0
QMU85417,0,Train,0.0008658378604456709,0
AKN24830,1,Train,0.9273196501052459,1
AGT51366,1,Train,0.9837326170393634,1
ALA50151,1,Train,0.9904788624669123,1
AKA65829,0,Train,2.3077103204061736e-06,0
ASB16887,0,Train,1.7518879719531404e-05,0
YP_008439202,0,Train,0.09091109258238138,0
AIZ48760,1,Train,0.9087779843840146,1
AGV08584,1,Train,0.9406071503507653,1
QKV43745,0,Train,0.00011221377797821107,0
QCC26581,0,Train,8.321250221417131e-05,0
ANA67913,0,Train,0.00036015135881081235,0
QHA24703,0,Train,0.002516043333338774,0
ADC35472,0,Train,5.13774558702606e-05,0
ABD75545,1,Train,0.9764354985327847,1
QBM11748,0,Train,0.7539004133168115,1
AY394997,1,Train,0.9598179086661373,1
AY707461,1,Train,0.991846068466664,1
ADL71476,0,Train,2.434423635349368e-05,0
AQN78776,1,Train,0.9980258578644502,1
ASY91956,0,Train,0.00023940488441865,0
QOU08574,1,Train,0.9441366634939902,1
QKV43805,0,Train,0.0001740889984603662,0
AFW98998,0,Train,0.000571086657646622,0
AFB74178,0,Train,0.0004953418493441122,0
ATN37888,0,Train,0.0013415426316403798,0
QKV43793,0,Train,0.0001015802390395044,0
AXX83369,1,Train,0.9445071210976187,1
AJP67408,0,Train,0.00026056748038487024,0
AOM53008,0,Train,0.0005101227681830918,0
AXX83351,1,Train,0.9483454567886673,1
ALA49671,1,Train,0.9396261456479525,1
AXX83327,1,Train,0.949057002943851,1
ASU90142,1,Train,0.9587727731406113,1
AMN88686,1,Train,0.9868349413293415,1
ANI69835,1,Train,0.959804220765366,1
AY687370,1,Train,0.9699274318692911,1
AIV41819,1,Train,0.9983406015636977,1
AMD11124,0,Train,8.799288952002222e-05,0
QGQ60276,0,Train,0.00031594974812417924,0
QKX95789,0,Train,1.7739851878411624e-05,0
AKJ21857,0,Train,0.0003697110533568719,0
DQ412614,1,Train,0.9442163746493869,1
ALA49957,1,Train,0.9565673781793661,1
YP_009513010,0,Train,0.09939466058705707,0
ADL71446,0,Train,0.00014832057235834707,0
AVZ61129,0,Train,0.16032076001345827,0
AY394988,1,Train,0.9635211974543617,1
AY687360,1,Train,0.9847891783062713,1
ARJ54146,0,Train,0.0002820750368638993,0
MT799523,1,Train,0.8775225781459813,1
AVI15011,0,Train,0.25108674706131834,0
AEN19366,1,Train,0.997021446517224,1
QCQ19936,0,Train,0.000672136529048075,0
AKH45326,0,Train,0.00016698460904388156,0
AY686863,1,Train,0.9781253003507416,1
AVU05445,0,Train,0.00019859242835078901,0
YP_173238,1,Train,0.9871676487581228,1
QGQ60330,0,Train,0.00012570883482165517,0
AST13215,0,Train,0.0004207830545853405,0
AVK78141,0,Train,0.0003211282428131415,0
ABP87990,0,Train,0.03509303624833892,0
AJP67450,0,Train,0.000371428677607599,0
AXN92228,1,Train,0.9329911608570562,1
ABP38279,0,Train,0.12149864361795067,0
AZL47198,0,Train,0.0004673068816952724,0
AOC38021,0,Train,0.00017511811548684338,0
AKJ21953,0,Train,0.0003708244802834481,0
ASL68941,1,Train,0.7158929699129922,1
AYR18481,0,Train,0.00017210083575840157,0
ACT10916,0,Train,1.17927797269101e-05,0
QAS69029,0,Train,0.0035784008226198817,0
ALA50144,1,Train,0.9901059363292803,1
AFX81108,0,Train,4.736806746428276e-08,0
QBR98161,0,Train,5.2326656972354536e-05,0
QHB92364,0,Train,0.0005524848202575355,0
QOE44934,0,Train,0.00028965107905145,0
FJ882940,1,Train,0.9575566370821816,1
AFD97607,0,Train,0.0009953672551700232,0
AGN29320,0,Train,0.0005022495108284214,0
AWM11480,0,Train,0.00015114832627059998,0
AFD98785,1,Train,0.9831033746649785,1
QCO95398,0,Train,0.00012009174810981159,0
AQW35013,0,Train,0.0010522637509050006,0
AXX83297,1,Train,0.9551979770264526,1
AVU05431,0,Train,0.0001609428812600253,0
QNC49746,0,Train,0.00012604894562933346,0
AGT17749,0,Train,0.000987591099499956,0
AKJ21743,0,Train,0.00034122412001730523,0
AGT21360,1,Train,0.9980043037302386,1
AGV08492,1,Train,0.948615854043563,1
AIX09799,1,Train,0.998571617440969,1
QCC26595,0,Train,8.29617262261113e-05,0
GU553363,1,Train,0.9430924277487582,1
KY417143,0,Train,0.014055041954728403,0
QDF43790,0,Train,0.0005800432946674241,0
ARB07438,1,Train,0.9733948755129387,1
ATG84833,1,Train,0.9186469752983947,1
QCQ19960,0,Train,0.0006889381601039659,0
ASU62488,0,Train,2.5217592304631824e-05,0
QCQ19966,0,Train,0.0007794675441985467,0
QGQ60324,0,Train,0.00011360450412691986,0
ADL71497,0,Train,4.326168103663058e-05,0
AGT51412,1,Train,0.9326525066325914,1
ABN10919,0,Train,0.023806832085826058,0
ALA49451,1,Train,0.9501777125340514,1
AVM80466,0,Train,0.004264640509702317,0
APX42137,0,Train,0.0005129203223294541,0
AQW35007,0,Train,0.00030981888638457,0
AVU05417,0,Train,0.000109597438141837,0
AIV41849,1,Train,0.9425595595812982,1
APX55523,0,Train,0.0002651653165682259,0
ARE29979,1,Train,0.986619442689238,1
NP_150077,0,Train,0.10022049365568952,0
KC881005,1,Train,0.7752264412923696,1
AUF40275,0,Train,0.09545899632298172,0
AID56955,0,Train,0.00020504289721688388,0
QKV43787,0,Train,0.00012784568458768734,0
ARK08661,1,Train,0.9972886092672002,1
AXN73514,1,Train,0.9396846112098425,1
AFP36389,0,Train,0.0002407369628203368,0
APX55547,0,Train,0.00029368035742006224,0
AJO27003,0,Train,2.8188691883611345e-05,0
QHA24687,0,Train,0.034255808197653455,0
AVU05396,0,Train,0.00023243093732003175,0
AKJ22115,0,Train,0.00026701962394717747,0
QCQ19900,0,Train,0.00015673440730920381,0
ATN39872,1,Train,0.997355882244874,1
ARC95219,0,Train,0.07824380751025097,0
ASU89966,1,Train,0.9361034653944786,1
AHF20045,0,Train,0.00021130477841455186,0
AGT51700,1,Train,0.9959803167201234,1
AMD11175,0,Train,2.9579499631574892e-05,0
AVK87417,1,Train,0.9257009499552112,1
ASU90241,1,Train,0.963171159019867,1
ASU90340,1,Train,0.9371095090316491,1
KJ473815,0,Train,0.0017563962867837653,0
ANY27037,0,Train,0.0003569644951654341,0
QCQ20074,0,Train,0.0005399012516871459,0
QGQ60216,0,Train,0.00013599348634627195,0
ABD75529,1,Train,0.9859846022801642,1
AID56709,0,Train,0.00024526959333179944,0
ADM33558,0,Train,0.000562201958599197,0
AJC98127,1,Train,0.9038484427385353,1
AZL47216,0,Train,0.0005058506265679263,0
EU371563,1,Train,0.9297487788005019,1
QHA24696,0,Train,0.01656371764420005,0
ACT10970,0,Train,9.10168807437316e-05,0
AYN64561,1,Train,0.9745712999329338,1
ATG84723,1,Train,0.9309099694997244,1
ANI69889,1,Train,0.8074867263029648,1
QGQ60228,0,Train,0.00027013561989564465,0
ALM09370,0,Train,0.00043880364319880876,0
AKP80631,0,Train,0.00012468227376813973,0
QCO95410,0,Train,6.788638963633086e-05,0
NC_014470,0,Train,0.46378857089483977,0
QBP84740,1,Train,0.9988916030490075,1
AHI48528,1,Train,0.9368465977090283,1
AIV41777,1,Train,0.8897225367670274,1
DQ412619,1,Train,0.9416918789994285,1
AFB74177,0,Train,0.00030140406943213063,0
ABD75617,1,Train,0.9741249808473421,1
AH013708,1,Train,0.9361605854041225,1
ADO39817,0,Train,6.288834806433304e-05,0
AXX83333,1,Train,0.9983522032786247,1
AVN89291,0,Train,0.7339339410013002,1
ALA50130,1,Train,0.989603820599116,1
AYR18679,0,Train,0.010600702458374573,0
AFU92113,0,Train,6.221361368625502e-05,0
APF29061,1,Train,0.9829207211138853,1
AKJ22193,0,Train,0.0002750885501378082,0
AZS18878,0,Train,0.0014051783801783638,0
AQZ41296,1,Train,0.9276600416284947,1
AY559090,1,Train,0.897645129022061,1
AID56793,0,Train,0.00028294738118959153,0
ANI85788,0,Train,0.00019623736601021778,0
AKJ21863,0,Train,0.0006016566172074728,0
ATP16757,1,Train,0.92272798335045,1
QOE77277,0,Train,1.2366540068653952e-05,0
QGA70692,0,Train,0.15511328250703893,0
ANI85764,0,Train,0.00038748454770060335,0
ANI85728,0,Train,0.00031408186716819426,0
QCO95404,0,Train,0.00012889049089648952,0
AMD11208,0,Train,4.0187796286439706e-05,0
APD51499,1,Train,0.49419498827535796,0
AHB33326,1,Train,0.9395897239524583,1
AKJ22001,0,Train,0.0002852683856752349,0
ASW30994,0,Train,0.0038929661115829875,0
AID56925,0,Train,0.00029591665032331827,0
ARB07425,1,Train,0.9981149828375758,1
QOE77287,0,Train,9.047986957210641e-06,0
FJ588686,0,Train,0.02343496899549635,0
AMK59677,1,Train,0.8723067971190981,1
ASU90549,1,Train,0.9509118787147046,1
AFU35751,0,Train,0.0003227933350580702,0
DQ412609,1,Train,0.9558022490247632,1
AY394999,1,Train,0.9504424804750603,1
YP_009199242,0,Train,0.00018765177264891067,0
AKJ22205,0,Train,0.00021965443209856934,0
ACJ66977,0,Train,0.13829187469432339,0
AKV62619,0,Train,0.00011416317387176475,0
AY687372,1,Train,0.975784251075395,1
AIX09807,1,Train,0.9983847303506118,1
AY278554,1,Train,0.9631653696549328,1
QGJ03659,0,Train,0.0005355103157220327,0
AID56763,0,Train,0.00040021657961545525,0
AGZ84526,0,Train,5.397572016031386e-06,0
QED88026,1,Train,0.9731300413273439,1
AKR05184,0,Train,0.00023209188394362774,0
ASU90197,1,Train,0.9306235765983789,1
MK211374,0,Train,0.010673191584195909,0
KF294457,0,Train,0.003493638892245813,0
AVN88332,0,Train,0.1041370681404754,0
AGT51680,1,Train,0.915717260643425,1
ANI85776,0,Train,0.0002666854787682485,0
AJO26993,0,Train,5.644380381871008e-05,0
ALA50137,1,Train,0.9903058440116079,1
AY394987,1,Train,0.9582296899538474,1
QCQ19852,0,Train,0.00034701997840587884,0
AJD81440,1,Train,0.936829523601563,1
QKV43763,0,Train,0.00011673936599916852,0
QCC26588,0,Train,0.00010220342493838976,0
FJ882941,1,Train,0.956148933797652,1
ARE30017,1,Train,0.9989680447220537,1
ASU89944,1,Train,0.9610424967673425,1
AYR18505,0,Train,3.13157165562379e-05,0
AAL57308,0,Train,0.22315895487759857,0
AID56721,0,Train,0.00015634098001701913,0
AFE85969,0,Train,0.0005477071945295594,0
ALL27308,0,Train,0.0003519463906491344,0
ALM09359,0,Train,0.00023628363570518503,0
AY687359,1,Train,0.9638418394605597,1
ALP06210,0,Train,0.0003418338884849308,0
QBM11737,0,Train,0.7422725136509237,1
AY687361,1,Train,0.9723661470204338,1
KY417152,1,Train,0.8860322633835506,1
AID56679,0,Train,0.00033800658940287586,0
AYR18585,0,Train,0.02097285124721059,0
QDE12097,0,Train,0.004922353040354952,0
QEJ82215,1,Train,0.9331868972042794,1
AGT51324,1,Train,0.9858328527001111,1
ANJ04974,0,Train,0.1048046915417954,0
ACT10876,0,Train,4.312873155567074e-05,0
AID56895,0,Train,0.0002846824511502777,0
AVR40342,1,Train,0.9980087862184642,1
DQ071615,0,Train,0.0015548795176965463,0
AY429077,1,Train,0.9552721583885162,1
AKS50238,0,Train,0.0002652231165724962,0
QCQ20002,0,Train,0.0004915848138103086,0
APD51507,1,Train,0.7363784365015151,1
AID57057,0,Train,0.0004416381300696002,0
AIV41903,1,Train,0.9982235732308261,1
AWU59321,1,Train,0.948421980324848,1
ALA49374,1,Train,0.9408746752326455,1
AGV08390,1,Train,0.9287422834419589,1
AY394992,1,Train,0.9486355971861068,1
ANA67916,0,Train,0.0002076889364879458,0
YP_009328935,0,Train,0.024222517746605252,0
ART85697,0,Train,0.00031839218313665555,0
AFO11517,0,Train,0.08906406488656674,0
YP_009273005,0,Train,0.00024301742155601782,0
ACT10865,0,Train,1.3562780686097526e-05,0
QMT62928,0,Train,0.0006114148408507773,0
DQ514530,1,Train,0.9799177215782553,1
QGV13484,0,Train,0.8173631533267703,1
YP_001718612,0,Train,0.00012686379301409578,0
AVZ61109,0,Train,0.15656799452747822,0
ALA49649,1,Train,0.9460923779068264,1
KY417145,0,Train,0.004448354214653492,0
AGV08379,1,Train,0.944538262473551,1
AXK47358,0,Train,9.302676881304558e-05,0
QFG01688,0,Train,0.0006282818377734263,0
QBF80598,1,Train,0.9274013023788843,1
ARM65496,0,Train,0.0003460209700748966,0
QCQ20056,0,Train,0.0007686916502578052,0
AXG21654,1,Train,0.9416924145489334,1
AY394977,1,Train,0.9496244932351616,1
QGW51920,1,Train,0.9292278017467911,1
ACN89696,0,Train,0.000185835834225867,0
AWV57048,0,Train,0.00031607016027655033,0
MT799524,1,Train,0.9027188757594663,1
AOM53015,0,Train,0.0006604826976838084,0
AKJ21845,0,Train,0.00030521244845787307,0
AJC98135,1,Train,0.9283275201183626,1
AWM11486,0,Train,0.0012844272122086583,0
AFR79250,1,Train,0.9976242463656096,1
ACJ66990,0,Train,0.11789762458617574,0
QCW07226,0,Train,0.0002331705354106618,0
AFP23843,0,Train,0.00043045711172511953,0
QBF80611,1,Train,0.9371101185944393,1
AIR95864,0,Train,0.000140102844955443,0
AYR18616,0,Train,0.1917584912886523,0
AYR18436,0,Train,2.762978171238936e-05,0
ASU90186,1,Train,0.9486007027509962,1
ARK08642,1,Train,0.991340645529987,1
QCQ19942,0,Train,0.0011410603488997532,0
AIE15935,0,Train,0.00024425247359027906,0
AFU35750,0,Train,0.00015155956262342477,0
ARM65490,0,Train,0.002721836302758875,0
AWH65921,0,Train,0.033269231385874856,0
ABP38236,0,Train,0.1401488385279241,0
ALM09364,0,Train,0.0003109178140949355,0
AQN78664,1,Train,0.9993938781013595,1
QBA57545,0,Train,0.00025048878784789135,0
ARD05999,0,Train,0.29912306772183234,0
ATG84745,1,Train,0.9282691378484329,1
QJY77978,1,Train,0.9925799708828367,1
AYR18599,0,Train,0.2418102245035116,0
ALA50067,1,Train,0.9471788817520586,1
AVN89376,0,Train,0.8336737273863281,1
ANC68207,0,Train,0.000343502563797816,0
ASU90329,1,Train,0.9470462968785844,1
AY279354,1,Train,0.963237244276798,1
AXX83381,1,Train,0.9975392772563065,1
ASL24654,0,Train,0.02476630126614706,0
AY559091,1,Train,0.9955345832731002,1
ABG89306,0,Train,1.0119496100883464e-06,0
QCQ19972,0,Train,0.0008061361053559015,0
ANI69824,1,Train,0.9628951721826865,1
ATG31094,0,Train,6.768573048598955e-05,0
ALM09382,0,Train,0.0003733950101013487,0
ARK08651,1,Train,0.9967626805120768,1
QNS31084,0,Train,4.102640858025504e-05,0
AFC98504,0,Train,0.00022923000998653411,0
KY417146,1,Train,0.8697071754551873,1
ATG84888,1,Train,0.9348398786244115,1
QCB65306,0,Train,0.0006980387860751873,0
AYR18531,0,Train,0.008228634080224112,0
AZF86118,0,Train,0.005987284010062551,0
MK211378,0,Train,0.009317308471138661,0
AID66720,0,Train,0.00031291441011844324,0
AY310120,1,Train,0.9337417354227107,1
ALW82691,1,Train,0.9448377651704124,1
AVU05410,0,Train,0.0003417682395148052,0
ASY04643,0,Train,0.00013515658765490644,0
AKJ22049,0,Train,0.00022172904295985108,0
ANA67923,0,Train,0.00016074193157384405,0
QBA57558,0,Train,0.0003995609120594918,0
AID56673,0,Train,0.0003396579359758837,0
ARU07594,1,Train,0.9935577616888517,1
YP_009389425,0,Train,8.698276506162576e-05,0
AY278487,1,Train,0.964628278869365,1
AIA62352,0,Train,0.6181098043331121,1
ANA67919,0,Train,0.00022370202628446806,0
ALA49341,1,Train,0.9182201630810073,1
QDY92481,0,Train,0.0005823564247339311,0
ARQ03269,0,Train,0.0003067543430192944,0
ABG89335,0,Train,9.632694172936613e-07,0
AKJ21887,0,Train,0.00020577250090845982,0
ANA67915,0,Train,0.00041797115418070054,0
AFE85962,0,Train,0.00017451496088072705,0
AFU35754,0,Train,0.00018776834590074205,0
AYV64549,1,Train,0.9229602042713185,1
AGY29650,0,Train,0.026001638528013328,0
QBF80521,1,Train,0.8859893471163979,1
ALB08246,1,Train,0.9489264904296488,1
ABN10866,1,Train,0.8048621097883332,1
FJ882944,1,Train,0.9617578406832149,1
AXK47352,0,Train,0.00028453754949579784,0
AY394979,1,Train,0.9039391023383713,1
AKJ21905,0,Train,0.00032919366534990855,0
QGJ02389,0,Train,0.0004989316258614973,0
