Accession,Binds,Source,Binds_prob,Binds_predicted
ARK08679,1,Train,0.9978833167787422,1
QJY77946,1,Train,0.9927431799322031,1
AHA38132,0,Train,9.119108213018654e-05,0
QCI31480,1,Train,0.9999347478459457,1
AMD11219,0,Train,0.00021968823900837974,0
ASU90527,1,Train,0.9999292729187377,1
AHY21469,1,Train,0.9999339349743976,1
QBF80554,1,Train,0.9999342708335174,1
EU371564,1,Train,0.9994070645983273,1
ANA67908,0,Train,0.0001403030272671432,0
AMC39584,0,Train,8.04632693621341e-05,0
AMB66488,0,Train,0.00010001549353272605,0
QKV43829,0,Train,7.541798335953662e-05,0
QEY10657,1,Train,0.6924975273513714,1
AIV41987,1,Train,0.9990773294165515,1
AGT51650,1,Train,0.9971932112827276,1
ASU90802,1,Train,0.9999271961117275,1
QKF94914,0,Train,0.0006350696504370048,0
MT072864,1,Train,0.977349788243169,1
AKJ22085,0,Train,6.603200087852274e-05,0
AGW27863,1,Train,0.9855472357788664,1
AID56703,0,Train,0.00012273896366594227,0
AFU92095,0,Train,8.630333871484138e-05,0
AFH55121,0,Train,0.0023072422304490367,0
AY687355,1,Train,0.9991816451927881,1
AY572038,1,Train,0.9992432273266083,1
AVU05361,0,Train,9.964467451437637e-05,0
ACT11019,0,Train,0.20493557619005276,0
AFD98820,1,Train,0.9917256561940312,1
APX42119,0,Train,0.00020472640405499957,0
AIA62271,0,Train,0.0012748985248483289,0
ANC28667,1,Train,0.9999392604736753,1
KJ473811,0,Train,0.01358666003801103,0
QCO95416,0,Train,5.6926430001111856e-05,0
AY613952,1,Train,0.9992361595587745,1
ATG84910,1,Train,0.9999444214362605,1
QJF53977,0,Train,0.0005157443903672218,0
QKV43811,0,Train,7.125709674370414e-05,0
AKJ22019,0,Train,6.283333518111987e-05,0
AVI57403,0,Train,0.0032521429539395155,0
ASU45818,1,Train,0.9999343194297791,1
ACN89723,0,Train,0.009380761013820845,0
YP_003767,1,Train,0.9923632928578241,1
AKJ21773,0,Train,8.437667272081543e-05,0
ASO96550,0,Train,0.002082686631896693,0
QKV43721,0,Train,5.0606294673327205e-05,0
AY278489,1,Train,0.9996875564752208,1
AY545919,1,Train,0.9991268162621808,1
QBP84704,1,Train,0.9985821813293732,1
AVR40344,1,Train,0.9976545306307255,1
AYR18493,0,Train,0.0006104597591109308,0
AID57063,0,Train,0.000134994476348718,0
AHI48550,1,Train,0.999926838598745,1
AJP67414,0,Train,0.0002550704468236489,0
AKJ21767,0,Train,7.305694923317066e-05,0
AHY04230,0,Train,9.226861043905597e-05,0
ANY27031,0,Train,0.00012217367106218742,0
ATG84756,1,Train,0.9999097588335117,1
AID56727,0,Train,8.860085938185867e-05,0
AGT51551,1,Train,0.9130405688526391,1
QCX35167,0,Train,0.036934178102488925,0
QBO24651,0,Train,6.035716636353904e-05,0
QCQ19798,0,Train,0.00017263964987000995,0
QEE80059,0,Train,0.00014316065123769436,0
ACN71196,0,Train,5.1020576874827295e-05,0
AY687365,1,Train,0.9993809821083934,1
AIV41909,1,Train,0.9990883008424786,1
QDF43800,0,Train,0.007192563944699543,0
ATG84855,1,Train,0.9999435506137773,1
QED88033,1,Train,0.9943573445322568,1
DQ412594,1,Train,0.9995438615563809,1
AKM76239,1,Train,0.9999340441222758,1
QNC49740,0,Train,0.0002078362096304055,0
ARC95203,0,Train,0.029800335670019423,0
FJ882950,1,Train,0.9997401303999347,1
AY545915,1,Train,0.9994911362884732,1
AKS50222,0,Train,9.811670142208077e-05,0
AVU05452,0,Train,0.00014046909283249953,0
AXN92260,1,Train,0.9999013918891059,1
ALA50080,1,Train,0.7791994700681739,1
AKJ21725,0,Train,0.0001137731501506398,0
ANF29272,1,Train,0.9999045898791736,1
AIV41897,1,Train,0.9357958287282357,1
AKJ22133,0,Train,6.199985234385797e-05,0
AXX83309,1,Train,0.9658825218350763,1
YP_009019182,0,Train,0.0002470643433735782,0
AY278490,1,Train,0.9995512758246533,1
APG30998,0,Train,0.00014548971400120175,0
AIV41891,1,Train,0.9986712884032105,1
ASU45807,1,Train,0.9999186146224093,1
AOS89611,0,Train,8.26386523770102e-05,0
AFU35753,0,Train,8.042603432522837e-05,0
AJO26983,0,Train,0.0006538469648966106,0
AMZ01557,0,Train,0.0003240912382177618,0
ANA67917,0,Train,0.00020289828411766635,0
ARK08627,1,Train,0.9922313652448296,1
AMD11230,0,Train,0.00019217542218745245,0
AKJ21821,0,Train,8.719313597641332e-05,0
AVU05340,0,Train,9.199302486603448e-05,0
AID56937,0,Train,0.00011492463277379438,0
AHN10812,1,Train,0.9999297098103549,1
AUM60024,1,Train,0.8559225242693309,1
QMU85417,0,Train,0.002099073494503085,0
AKN24830,1,Train,0.9999087339944972,1
AGT51366,1,Train,0.9868846208470146,1
ALA50151,1,Train,0.9979526120543801,1
AKA65829,0,Train,0.0016576761024111222,0
ASB16887,0,Train,0.0001727944142890931,0
YP_008439202,0,Train,0.04752468483138292,0
AIZ48760,1,Train,0.9999159074186591,1
AGV08584,1,Train,0.9999287933352169,1
QKV43745,0,Train,7.115779487780218e-05,0
QCC26581,0,Train,6.991089505802428e-05,0
ANA67913,0,Train,0.00024272458273329802,0
QHA24703,0,Train,0.0071979244476922475,0
ADC35472,0,Train,0.00037714765005713636,0
ABD75545,1,Train,0.973112200161513,1
QBM11748,1,Train,0.9999033284317705,1
AY394997,1,Train,0.9996321280530281,1
AY707461,1,Train,0.994839003830672,1
ADL71476,0,Train,0.00012420629577735538,0
AQN78776,1,Train,0.9980121546392146,1
ASY91956,0,Train,7.52969980482282e-05,0
QOU08574,1,Train,0.9999294428177361,1
QKV43805,0,Train,9.40095232496655e-05,0
AFW98998,0,Train,0.00023812270807507753,0
AFB74178,0,Train,0.00017890182818051383,0
ATN37888,0,Train,0.01349058002960207,0
QKV43793,0,Train,0.00010775036931862832,0
AXX83369,1,Train,0.9661176129632925,1
AJP67408,0,Train,0.0001808988225302907,0
AOM53008,0,Train,0.002203660712694562,0
AXX83351,1,Train,0.9647602357340828,1
ALA49671,1,Train,0.9999388095527425,1
AXX83327,1,Train,0.9671463298538799,1
ASU90142,1,Train,0.9999505782932999,1
AMN88686,1,Train,0.9754231236405534,1
ANI69835,1,Train,0.9999506834888325,1
AY687370,1,Train,0.9991439314897833,1
AIV41819,1,Train,0.9989028943281432,1
AMD11124,0,Train,4.925828233594748e-05,0
QGQ60276,0,Train,0.00011490506090579867,0
QKX95789,0,Train,5.97265709016222e-05,0
AKJ21857,0,Train,0.00010555477185325077,0
DQ412614,1,Train,0.9994991374095712,1
ALA49957,1,Train,0.999942596935231,1
YP_009513010,0,Train,0.05033642398376479,0
ADL71446,0,Train,0.000566632016549482,0
AVZ61129,0,Train,0.13044410740337894,0
AY394988,1,Train,0.9996273736612213,1
AY687360,1,Train,0.9995715452751095,1
ARJ54146,0,Train,0.00019552423108161387,0
MT799523,1,Train,0.8695597433817972,1
AVI15011,0,Train,0.17692986048839007,0
AEN19366,1,Train,0.9991751626955281,1
QCQ19936,0,Train,0.0002169572434534291,0
AKH45326,0,Train,9.969250381450691e-05,0
AY686863,1,Train,0.9990412472724087,1
AVU05445,0,Train,0.00012678623282769353,0
YP_173238,1,Train,0.9853187583500205,1
QGQ60330,0,Train,6.804734704483405e-05,0
AST13215,0,Train,0.0003553065867014643,0
AVK78141,0,Train,8.194420449325915e-05,0
ABP87990,0,Train,0.17382317553384796,0
AJP67450,0,Train,0.0002555241217401137,0
AXN92228,1,Train,0.9999333157993278,1
ABP38279,0,Train,0.1256350954901826,0
AZL47198,0,Train,0.000348499823092539,0
AOC38021,0,Train,0.00016310537175420915,0
AKJ21953,0,Train,0.00010033815383720024,0
ASL68941,1,Train,0.9532192663461331,1
AYR18481,0,Train,0.0030388483608691026,0
ACT10916,0,Train,0.0001556101374460969,0
QAS69029,0,Train,0.0008632852624444042,0
ALA50144,1,Train,0.9982113427302471,1
AFX81108,0,Train,0.00022228517647771467,0
QBR98161,0,Train,0.00013980490985337915,0
QHB92364,0,Train,0.0003452679386267937,0
QOE44934,0,Train,0.0001527857193318602,0
FJ882940,1,Train,0.9995995400768788,1
AFD97607,0,Train,0.03551201639795347,0
AGN29320,0,Train,0.001485536991639525,0
AWM11480,0,Train,0.00015958237411610657,0
AFD98785,1,Train,0.990183987710597,1
QCO95398,0,Train,0.00011381534635921761,0
AQW35013,0,Train,0.0004191502854632466,0
AXX83297,1,Train,0.9689365532613341,1
AVU05431,0,Train,8.520709404829433e-05,0
QNC49746,0,Train,0.00012720704186329555,0
AGT17749,0,Train,0.012344926458525661,0
AKJ21743,0,Train,7.015530430849054e-05,0
AGT21360,1,Train,0.9962086986025351,1
AGV08492,1,Train,0.9999092048770939,1
AIX09799,1,Train,0.9985222916965725,1
QCC26595,0,Train,5.6502673393183265e-05,0
GU553363,1,Train,0.9995574677749659,1
KY417143,1,Train,0.267548757188206,0
QDF43790,0,Train,0.0018653932832262997,0
ARB07438,1,Train,0.9762371072944706,1
ATG84833,1,Train,0.9998970582572658,1
QCQ19960,0,Train,0.00017244474895678844,0
ASU62488,0,Train,0.00014315559592725162,0
QCQ19966,0,Train,0.00025897597528447947,0
QGQ60324,0,Train,5.864078995758628e-05,0
ADL71497,0,Train,0.00037098701167732515,0
AGT51412,1,Train,0.9205744721878204,1
ABN10919,0,Train,0.015019869108932816,0
ALA49451,1,Train,0.9999376137329017,1
AVM80466,0,Train,0.0006416580771384914,0
APX42137,0,Train,0.0003691586498054803,0
AQW35007,0,Train,8.93429718404922e-05,0
AVU05417,0,Train,8.960101920649872e-05,0
AIV41849,1,Train,0.9666657935697116,1
APX55523,0,Train,0.00012617196194670562,0
ARE29979,1,Train,0.990495055442411,1
NP_150077,0,Train,0.09500389942602534,0
KC881005,1,Train,0.7401396189120037,1
AUF40275,0,Train,0.050557002690360155,0
AID56955,0,Train,7.98611851314978e-05,0
QKV43787,0,Train,8.190507634309704e-05,0
ARK08661,1,Train,0.9975458451702522,1
AXN73514,1,Train,0.9999486194014066,1
AFP36389,0,Train,8.835827457861302e-05,0
APX55547,0,Train,0.0001742983533899834,0
AJO27003,0,Train,0.0003408413106911155,0
QHA24687,0,Train,0.8881416072993894,1
AVU05396,0,Train,7.333604194618163e-05,0
AKJ22115,0,Train,6.371044908033628e-05,0
QCQ19900,0,Train,9.490969257165243e-05,0
ATN39872,1,Train,0.9985410031879521,1
ARC95219,0,Train,0.093444561612141,0
ASU89966,1,Train,0.9999386990721517,1
AHF20045,0,Train,0.0001044208864078063,0
AGT51700,1,Train,0.9960033340984864,1
AMD11175,0,Train,0.0001824143017409939,0
AVK87417,1,Train,0.9999424946064129,1
ASU90241,1,Train,0.9999474517268883,1
ASU90340,1,Train,0.9999369624245027,1
KJ473815,0,Train,0.08721143281082104,0
ANY27037,0,Train,0.00027711953238237537,0
QCQ20074,0,Train,0.001788728991649078,0
QGQ60216,0,Train,7.959692020708255e-05,0
ABD75529,1,Train,0.9812889367791895,1
AID56709,0,Train,9.810835672427655e-05,0
ADM33558,0,Train,0.0074365933428892925,0
AJC98127,1,Train,0.9343336584210337,1
AZL47216,0,Train,0.00033705116028202116,0
EU371563,1,Train,0.9993013566061923,1
QHA24696,0,Train,0.041724014219883976,0
ACT10970,0,Train,0.0004128560728081592,0
AYN64561,1,Train,0.9707976799143702,1
ATG84723,1,Train,0.9999291999619223,1
ANI69889,1,Train,0.9999168781767926,1
QGQ60228,0,Train,0.00011044163972610111,0
ALM09370,0,Train,0.0002269542415227993,0
AKP80631,0,Train,9.310477495572578e-05,0
QCO95410,0,Train,9.254132104386712e-05,0
NC_014470,0,Train,0.18102980263051674,0
QBP84740,1,Train,0.9985589817079632,1
AHI48528,1,Train,0.9999452497123359,1
AIV41777,1,Train,0.9475469307283926,1
DQ412619,1,Train,0.9847060139480257,1
AFB74177,0,Train,0.00016319745456683726,0
ABD75617,1,Train,0.9726713774826131,1
AH013708,1,Train,0.9793539871294104,1
ADO39817,0,Train,0.0011213972037037408,0
AXX83333,1,Train,0.9984535726240424,1
AVN89291,1,Train,0.9999386914936932,1
ALA50130,1,Train,0.9977897471337861,1
AYR18679,0,Train,0.012387891621892114,0
AFU92113,0,Train,0.0010660328958314732,0
APF29061,1,Train,0.990956688805515,1
AKJ22193,0,Train,5.652443328736229e-05,0
AZS18878,0,Train,0.0003266486507824484,0
AQZ41296,1,Train,0.9999232551249209,1
AY559090,1,Train,0.9018890526965517,1
AID56793,0,Train,8.634232016456064e-05,0
ANI85788,0,Train,7.398780126939228e-05,0
AKJ21863,0,Train,0.00014366200854290528,0
ATP16757,1,Train,0.9072462262360909,1
QOE77277,0,Train,0.00047474781921461414,0
QGA70692,0,Train,0.13924873589616774,0
ANI85764,0,Train,8.595261384507112e-05,0
ANI85728,0,Train,8.019325969843558e-05,0
QCO95404,0,Train,0.00014188367381554978,0
AMD11208,0,Train,0.0002729720416292291,0
APD51499,1,Train,0.5293064776860699,1
AHB33326,1,Train,0.9999067366013258,1
AKJ22001,0,Train,9.334683613779302e-05,0
ASW30994,0,Train,0.002462131843253476,0
AID56925,0,Train,8.031033193358371e-05,0
ARB07425,1,Train,0.9925247405857707,1
QOE77287,0,Train,0.000392219984327892,0
FJ588686,0,Train,0.4709691599702066,0
AMK59677,1,Train,0.9374739765926313,1
ASU90549,1,Train,0.999941331050592,1
AFU35751,0,Train,0.00010681750156516386,0
DQ412609,1,Train,0.9995353778450184,1
AY394999,1,Train,0.9995628211551222,1
YP_009199242,0,Train,0.00014745330968414137,0
AKJ22205,0,Train,3.341599315089214e-05,0
ACJ66977,0,Train,0.14574787187799743,0
AKV62619,0,Train,0.00015401638243780913,0
AY687372,1,Train,0.9993469107703286,1
AIX09807,1,Train,0.9986227506521115,1
AY278554,1,Train,0.9996606264721428,1
QGJ03659,0,Train,0.0006122721892824055,0
AID56763,0,Train,0.00013285004626365995,0
AGZ84526,0,Train,0.0032290764795185516,0
QED88026,1,Train,0.9887618027262018,1
AKR05184,0,Train,7.257664383261488e-05,0
ASU90197,1,Train,0.9999267882192624,1
MK211374,0,Train,0.36502722200888005,0
KF294457,0,Train,0.12885044470213833,0
AVN88332,0,Train,0.10477003888835328,0
AGT51680,1,Train,0.9077327487085811,1
ANI85776,0,Train,0.00012446430968458678,0
AJO26993,0,Train,0.0005117193201314197,0
ALA50137,1,Train,0.9978178965862832,1
AY394987,1,Train,0.9995912402386559,1
QCQ19852,0,Train,0.00020894994244502937,0
AJD81440,1,Train,0.9999313966495755,1
QKV43763,0,Train,7.350228023992952e-05,0
QCC26588,0,Train,5.5341379496083346e-05,0
FJ882941,1,Train,0.999616591226239,1
ARE30017,1,Train,0.9991081394209099,1
ASU89944,1,Train,0.9999463267258684,1
AYR18505,0,Train,0.0007831584871814618,0
AAL57308,0,Train,0.12514549874862868,0
AID56721,0,Train,4.713267731720526e-05,0
AFE85969,0,Train,0.0017881295087811577,0
ALL27308,0,Train,0.00024760670846880883,0
ALM09359,0,Train,0.0001475441197116755,0
AY687359,1,Train,0.9991985815848324,1
ALP06210,0,Train,0.00022790076914795782,0
QBM11737,1,Train,0.9999129323374054,1
AY687361,1,Train,0.9991325264324455,1
KY417152,1,Train,0.9621861780325006,1
AID56679,0,Train,9.79329961634986e-05,0
AYR18585,0,Train,0.0028941492017789147,0
QDE12097,0,Train,0.0005230336858202595,0
QEJ82215,1,Train,0.9999140452813261,1
AGT51324,1,Train,0.9906540726773679,1
ANJ04974,0,Train,0.09140696676820574,0
ACT10876,0,Train,0.0003278823239285769,0
AID56895,0,Train,0.00010383293036808345,0
AVR40342,1,Train,0.9976339057239801,1
DQ071615,0,Train,0.06688697564641052,0
AY429077,1,Train,0.9995306383869692,1
AKS50238,0,Train,0.00010234676848853302,0
QCQ20002,0,Train,0.0003774925728653528,0
APD51507,1,Train,0.8601282689612302,1
AID57057,0,Train,0.00012011100434725544,0
AIV41903,1,Train,0.9989010688883418,1
AWU59321,1,Train,0.9999484933156043,1
ALA49374,1,Train,0.9999398412328787,1
AGV08390,1,Train,0.9999176024083636,1
AY394992,1,Train,0.9996164514590247,1
ANA67916,0,Train,0.00035827947037432904,0
YP_009328935,0,Train,0.00047276672672633667,0
ART85697,0,Train,8.528059023767331e-05,0
AFO11517,0,Train,0.0827546563725377,0
YP_009273005,0,Train,0.0006497700920562947,0
ACT10865,0,Train,5.472743878701259e-05,0
QMT62928,0,Train,0.0002898701626976338,0
DQ514530,1,Train,0.9995496882549637,1
QGV13484,1,Train,0.9999224439846454,1
YP_001718612,0,Train,0.000359190068514379,0
AVZ61109,0,Train,0.14910085396049275,0
ALA49649,1,Train,0.9999256280847539,1
KY417145,0,Train,0.029302859073486193,0
AGV08379,1,Train,0.9999246977178522,1
AXK47358,0,Train,0.00016494199082583307,0
QFG01688,0,Train,0.001356209372312528,0
QBF80598,1,Train,0.9999326833083597,1
ARM65496,0,Train,0.00010479598163447388,0
QCQ20056,0,Train,0.0009251644612654378,0
AXG21654,1,Train,0.9999358172708416,1
AY394977,1,Train,0.9995424055444371,1
QGW51920,1,Train,0.9999301605688695,1
ACN89696,0,Train,0.003024585918573728,0
AWV57048,0,Train,7.685894445318844e-05,0
MT799524,1,Train,0.868282185386773,1
AOM53015,0,Train,0.002887001307405024,0
AKJ21845,0,Train,9.483586867064924e-05,0
AJC98135,1,Train,0.9547027863872399,1
AWM11486,0,Train,0.00027194077301147945,0
AFR79250,1,Train,0.9948366222976025,1
ACJ66990,0,Train,0.17256544636033283,0
QCW07226,0,Train,0.00011213595054130979,0
AFP23843,0,Train,0.0003467536736782357,0
QBF80611,1,Train,0.9999380162276937,1
AIR95864,0,Train,9.109918440485116e-05,0
AYR18616,0,Train,0.07468697611158127,0
AYR18436,0,Train,0.000509767817437536,0
ASU90186,1,Train,0.9999306691416741,1
ARK08642,1,Train,0.9946202319835168,1
QCQ19942,0,Train,0.00035726315710515866,0
AIE15935,0,Train,9.141698919505511e-05,0
AFU35750,0,Train,9.166825015520234e-05,0
ARM65490,0,Train,0.002452734957624755,0
AWH65921,1,Train,0.8282441297888901,1
ABP38236,0,Train,0.11402388833142015,0
ALM09364,0,Train,0.00021681639872830815,0
AQN78664,1,Train,0.9990081159746892,1
QBA57545,0,Train,0.00012746358881582482,0
ARD05999,0,Train,0.19401640865731337,0
ATG84745,1,Train,0.9999306386106529,1
QJY77978,1,Train,0.9960306347282528,1
AYR18599,0,Train,0.08554824903902548,0
ALA50067,1,Train,0.999943056056346,1
AVN89376,1,Train,0.999899648395728,1
ANC68207,0,Train,0.00021956164067359792,0
ASU90329,1,Train,0.9999420038879371,1
AY279354,1,Train,0.9994285815303974,1
AXX83381,1,Train,0.9974152824901814,1
ASL24654,0,Train,0.0032745295997941154,0
AY559091,1,Train,0.9980136840178132,1
ABG89306,0,Train,6.163324178011562e-05,0
QCQ19972,0,Train,0.0002185272341647805,0
ANI69824,1,Train,0.9999478128374005,1
ATG31094,0,Train,2.206914579604301e-05,0
ALM09382,0,Train,0.0002185196335928022,0
ARK08651,1,Train,0.9970292069791538,1
QNS31084,0,Train,0.00010135844780619856,0
AFC98504,0,Train,8.170503036728264e-05,0
KY417146,1,Train,0.9816380827626578,1
ATG84888,1,Train,0.9999354576085083,1
QCB65306,0,Train,0.0004050240900776782,0
AYR18531,0,Train,0.018721953818481962,0
AZF86118,0,Train,0.033216503392361006,0
MK211378,0,Train,0.3742230449057643,0
AID66720,0,Train,0.00010100839207685257,0
AY310120,1,Train,0.9995367065755532,1
ALW82691,1,Train,0.9999151964918701,1
AVU05410,0,Train,8.706676530433439e-05,0
ASY04643,0,Train,0.00015458734172628936,0
AKJ22049,0,Train,8.382069778665442e-05,0
ANA67923,0,Train,0.00017217662151719216,0
QBA57558,0,Train,0.00012376379687675104,0
AID56673,0,Train,9.564447320188327e-05,0
ARU07594,1,Train,0.9916718608538226,1
YP_009389425,0,Train,0.006317427387586063,0
AY278487,1,Train,0.9996828824157731,1
AIA62352,0,Train,0.5539991508216944,1
ANA67919,0,Train,9.967214685865247e-05,0
ALA49341,1,Train,0.9999360198801545,1
QDY92481,0,Train,8.041167668537661e-05,0
ARQ03269,0,Train,0.00017358680410717891,0
ABG89335,0,Train,0.00025636355038953707,0
AKJ21887,0,Train,5.177675144629858e-05,0
ANA67915,0,Train,0.00023099392813128236,0
AFE85962,0,Train,0.00027449736325792695,0
AFU35754,0,Train,7.353186798083208e-05,0
AYV64549,1,Train,0.9999301334838696,1
AGY29650,1,Train,0.8814101643187257,1
QBF80521,1,Train,0.9999275402071577,1
ALB08246,1,Train,0.9999311073514836,1
ABN10866,1,Train,0.8454743883465269,1
FJ882944,1,Train,0.9996956190491302,1
AXK47352,0,Train,0.0010349269965638673,0
AY394979,1,Train,0.9993955440997359,1
